          MJD  MJDbin        uJy       duJy       stdev        x2  Nclip  Ngood  Nexcluded     Mask         m       dm
          NaN 57420.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57421.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57422.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57423.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57424.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57425.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57426.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57427.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57428.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57429.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57430.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57431.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57432.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57433.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57434.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57435.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57436.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57437.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57438.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57439.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57440.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57441.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57442.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57443.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57444.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57445.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57446.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57447.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57448.579171 57448.5  12.980477   9.348276   17.017148  0.856037      0      4          4 0x800000 19.867370      NaN
 57449.571458 57449.5  -2.374593   8.218514     6.70199  0.173996      0      4          4 0x800000 20.420214      NaN
          NaN 57450.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57451.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57452.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57453.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57454.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57455.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57456.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57457.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
  57458.55554 57458.5   17.86779    6.56204    23.38625  2.731103      0      4          4 0x800000 19.963362      NaN
          NaN 57459.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57460.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57461.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57462.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57463.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57464.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57465.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57466.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57467.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57468.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57469.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57470.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57471.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57472.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57473.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57474.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57475.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57476.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57477.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57478.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57479.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57480.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57481.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57482.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57483.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57484.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57485.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57486.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57487.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
  57488.47181 57488.5  27.384557   7.589931    7.767453  0.264208      0      4          4 0x800000 20.306236 0.300924
          NaN 57489.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57490.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57491.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57492.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57493.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57494.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57495.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57496.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57497.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57498.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57499.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57500.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57501.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57502.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57503.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57504.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57505.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57506.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57507.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57508.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57509.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57510.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57511.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57512.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57513.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57514.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57515.411908 57515.5  13.086224     6.6111    4.743416  0.101437      0      5          5 0x800000 20.106366      NaN
          NaN 57516.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57517.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57518.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57519.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57520.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57521.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57522.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57523.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57524.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57525.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57526.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57527.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57528.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57529.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57530.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57531.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57532.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57533.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57534.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57535.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57536.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57537.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57538.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57539.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57540.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57541.415969 57541.5       12.0       15.0         NaN       NaN      0      1          1 0x800000 19.510313      NaN
          NaN 57542.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57543.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57544.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57545.369966 57545.5  10.516342   6.672448      12.502  0.712397      0      5          5 0x800000 20.188052      NaN
          NaN 57546.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57547.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57548.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57549.372802 57549.5  -0.842572   6.950516   23.123581  1.938052      0      5          5 0x800000 20.602154      NaN
          NaN 57550.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57551.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57552.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57553.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57554.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57555.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57556.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57557.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57558.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57559.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57560.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57561.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57562.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57563.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57564.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57565.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57566.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57567.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57568.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57569.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57570.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57571.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57572.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57573.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57574.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57575.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57576.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57577.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57578.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57579.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57580.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57581.323956 57581.5  22.063675   9.893275     9.14877  0.159851      0      5          5 0x800000 19.615361      NaN
          NaN 57582.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57583.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57584.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57585.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57586.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57587.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57588.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57589.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57590.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57591.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57592.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57593.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57594.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57595.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57596.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57597.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57598.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57599.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57600.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57601.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57602.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57603.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57604.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57605.280328 57605.5 -20.307692  13.312805   46.669048  5.235577      2      2          4 0x800000 19.896523      NaN
          NaN 57606.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57607.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57608.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57609.275906 57609.5   4.813902   9.575628   16.477257  0.564041      0      5          5 0x800000 20.086067      NaN
          NaN 57610.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57611.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57612.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57613.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57614.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57615.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57616.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57617.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57618.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57619.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57620.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57621.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57622.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57623.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57624.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
 57625.263678 57625.5 -35.107446  12.255479   18.876794  0.757883      0      3          3 0x800000 19.986371      NaN
          NaN 57626.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57627.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57628.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57629.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57630.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57631.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57632.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57633.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57634.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57635.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57636.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57637.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57638.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57639.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57640.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57641.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57642.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57643.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57644.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57645.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57646.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57647.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57648.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57649.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57650.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57651.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57652.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57653.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57654.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57655.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57656.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57657.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57658.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57659.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57660.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57661.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57662.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57663.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57664.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57665.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57666.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57667.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57668.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57669.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57670.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57671.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57672.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57673.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57674.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57675.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57676.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57677.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57678.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57679.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57680.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57681.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57682.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57683.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57684.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57685.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57686.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57687.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57688.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57689.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57690.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57691.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57692.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57693.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57694.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57695.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57696.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57697.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57698.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57699.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
          NaN 57700.5        NaN        NaN         NaN       NaN      0      0          0 0x800000       NaN      NaN
